@relation vehicle-weka.filters.unsupervised.attribute.Standardize

@attribute COMPACTNESS numeric
@attribute CIRCULARITY numeric
@attribute 'DISTANCE CIRCULARITY' numeric
@attribute 'RADIUS RATIO' numeric
@attribute 'PR.AXIS ASPECT RATIO' numeric
@attribute 'MAX.LENGTH ASPECT RATIO' numeric
@attribute 'SCATTER RATIO' numeric
@attribute ELONGATEDNESS numeric
@attribute 'PR.AXIS RECTANGULARITY' numeric
@attribute 'MAX.LENGTH RECTANGULARITY' numeric
@attribute 'SCALED VARIANCE_MAJOR' numeric
@attribute 'SCALED VARIANCE_MINOR' numeric
@attribute 'SCALED RADIUS OF GYRATION' numeric
@attribute 'SKEWNESS ABOUT_MAJOR' numeric
@attribute 'SKEWNESS ABOUT_MINOR' numeric
@attribute 'KURTOSIS ABOUT_MAJOR' numeric
@attribute 'KURTOSIS ABOUT_MINOR' numeric
@attribute 'HOLLOWS RATIO' numeric
@attribute class {0,1,2,3}

@data
-0.568159,0.022415,0.184595,-0.595745,-0.341502,0.528691,-0.326042,0.264505,-0.224811,0.688993,-0.370293,-0.440943,-0.052335,0.338965,1.143255,0.380766,-0.962471,-0.353873,3
-0.325277,-0.950053,-0.322648,-0.476243,-0.341502,-0.12331,-0.897556,0.904582,-0.996375,-0.619939,-0.943636,-0.85409,-1.588599,-1.397384,0.329975,0.492732,1.957734,1.797013,3
0.281926,0.832805,0.755243,1.376041,0.672665,0.094024,0.546271,-0.759619,0.546752,0.688993,0.808245,0.481563,1.207402,-0.729557,0.329975,-0.7389,0.659865,0.72157,1
-0.689599,-1.598366,-1.400539,-0.774999,-0.341502,-0.340644,-1.228433,1.416643,-0.996375,-1.308851,-1.325864,-1.09745,-2.018753,-1.397384,-1.093266,-0.7389,2.119968,1.797013,3
1.982095,0.184493,1.135676,0.838281,-0.08796,0.094024,0.726749,-0.887634,0.546752,0.068973,0.648983,0.685307,-0.451763,-0.996688,0.939935,-0.626933,0.822099,0.990431,1
-0.81104,-0.625897,-1.020107,-0.864625,-0.468273,-0.557978,-0.626839,0.648551,-0.610593,-0.826612,-0.784374,-0.689963,0.101292,0.873227,2.566496,-1.186766,-1.286939,-1.429315,1
-0.568159,0.346571,0.057784,0.001766,-0.08796,-0.12331,-0.145563,-0.119542,-0.224811,0.137864,0.011935,-0.214561,0.469995,-0.061731,0.126654,-0.291034,-0.313537,-0.353873,1
-0.446718,-0.301741,-0.639675,-0.356741,0.292352,-0.12331,-0.987796,1.032597,-0.996375,-0.206592,-0.975488,-0.910685,-0.236686,-1.130253,-0.483306,-0.7389,1.957734,1.797013,3
-0.446718,0.346571,0.184595,-0.237239,0.292352,0.311358,-0.175643,0.136489,-0.224811,0.826775,-0.370293,-0.288135,0.316369,0.071835,0.533295,-1.410699,-0.638004,-0.085012,3
1.01057,-0.301741,0.882054,0.838281,0.165581,0.311358,0.486111,-0.631603,0.546752,-0.413265,0.426016,0.413649,-1.096994,-0.996688,0.329975,-0.067101,0.984333,1.124861,0
1.982095,1.31904,1.389297,1.615046,0.545894,0.311358,1.268184,-1.143665,1.318316,1.10234,1.094916,1.239942,1.084501,-0.729557,-0.279986,0.380766,0.173164,0.990431,1
0.039045,0.184493,0.565027,0.181019,1.052977,0.746025,-0.356121,0.264505,-0.224811,0.48232,-0.529555,-0.463581,0.531446,-0.462426,1.753215,0.940598,0.173164,0.58714,3
-1.053921,-0.139663,-1.020107,-1.312759,-0.468273,-0.557978,-0.626839,0.520535,-0.610593,-0.206592,-0.59326,-0.661665,0.316369,1.541053,0.329975,-1.298732,-1.449172,-1.698176,2
0.160485,0.994884,0.882054,0.808406,0.165581,0.094024,0.63651,-0.759619,0.546752,0.895666,0.61713,0.583435,1.852633,-0.595992,1.346575,-1.410699,0.335398,0.318279,0
1.132011,-0.625897,0.057784,0.748655,0.165581,0.094024,0.185314,-0.375572,0.16097,-0.413265,0.330459,0.085395,-1.127719,-0.996688,0.126654,1.948297,1.3088,1.393722,0
0.403367,0.346571,0.374811,0.420023,-0.214731,-0.340644,0.847068,-1.015649,0.932534,0.000081,0.808245,0.883391,0.807973,0.2054,0.329975,-1.410699,0.497632,-0.622733,2
-0.325277,-1.598366,-1.020107,-0.29699,-0.341502,-0.340644,-0.656919,0.520535,-0.610593,-1.171068,-0.625112,-0.667325,-1.588599,-1.130253,-1.093266,-1.298732,1.3088,0.990431,0
-0.203837,-1.27421,-0.132432,0.330397,0.672665,-0.12331,-0.44636,0.264505,-0.610593,-1.308851,-0.274736,-0.491879,-0.943368,-0.462426,-0.076666,-0.403,0.173164,-0.085012,1
0.767689,2.12943,1.706324,1.824174,1.052977,0.528691,1.71938,-1.399696,1.704098,2.342381,1.445292,1.76628,0.992325,-0.061731,-1.296586,0.044866,-0.313537,0.318279,0
-1.418243,-0.301741,-0.576269,-0.326865,0.799435,-0.340644,-0.5366,0.39252,-0.610593,-0.206592,-0.242884,-0.582432,-0.052335,1.006792,-0.889946,0.492732,-0.962471,-1.026024,2
1.374892,0.994884,-0.132432,1.137037,1.179748,-0.557978,0.786909,-1.015649,0.546752,0.757884,0.808245,0.787179,0.408545,0.338965,-0.076666,0.828632,0.822099,-0.219442,2
-0.932481,0.022415,-0.766486,-1.402385,-0.721814,-0.340644,-0.626839,0.520535,-0.610593,-0.275483,-0.59326,-0.656006,0.347094,1.541053,0.533295,-0.850866,-1.449172,-1.698176,2
-0.568159,-0.625897,-0.386053,0.420023,1.433289,-0.340644,-0.356121,0.136489,-0.610593,-0.826612,-0.242884,-0.378688,-0.66684,0.2054,0.329975,-0.067101,0.335398,-0.085012,2
0.160485,0.184493,-0.386053,-0.207363,0.545894,0.528691,-0.205723,0.136489,-0.224811,0.48232,-0.433998,-0.333411,-0.08306,0.2054,0.329975,-0.962833,-0.800238,-0.353873,3
0.281926,0.184493,-0.766486,0.748655,1.052977,-0.557978,-0.055324,-0.247557,-0.224811,0.000081,-0.179179,-0.073072,-0.113785,-0.462426,2.159855,-0.291034,1.795501,0.990431,2
-0.446718,0.184493,-0.576269,-0.954252,-0.468273,0.528691,-0.235802,0.264505,-0.224811,0.688993,-0.59326,-0.378688,0.347094,0.472531,-1.296586,-0.403,-1.124705,-0.353873,3
1.982095,1.805274,1.706324,0.898032,-0.595044,-0.775311,2.471373,-1.783742,2.475662,1.446796,2.655682,2.76236,2.866567,1.273923,0.939935,-0.291034,-0.962471,-1.698176,2
0.646248,-1.112132,-0.512864,0.449899,0.545894,-0.557978,-0.145563,-0.247557,-0.224811,-1.171068,0.139345,-0.146646,-1.158445,-0.195296,-0.889946,1.052565,1.795501,0.856,2
-1.053921,-0.463819,-1.020107,-1.462136,-1.102127,-0.340644,-0.596759,0.648551,-0.610593,-0.344374,-0.625112,-0.672984,-0.451763,1.674618,0.736615,-0.626933,-1.449172,-1.832606,2
-0.689599,-0.787975,-0.829891,-0.685372,-0.341502,-0.340644,-1.168274,1.288628,-0.996375,-0.964395,-1.325864,-1.063493,-0.943368,-1.130253,-1.093266,-1.298732,0.659865,0.58714,0
1.496333,1.967352,1.579513,1.973552,0.672665,-0.557978,2.802251,-1.911757,2.861444,1.584578,3.069763,3.096273,2.620765,1.808184,0.533295,2.060264,-1.449172,-1.563746,2
-0.568159,-1.598366,-1.907782,-1.432261,-0.595044,-0.992645,-1.408912,1.80069,-1.382157,-1.584415,-1.580683,-1.244598,-1.434972,1.273923,-0.279986,0.044866,-1.286939,-1.563746,1
1.374892,0.994884,1.452703,0.838281,-0.214731,0.528691,0.66659,-0.759619,0.546752,0.964558,0.585278,0.594754,0.592896,-1.130253,2.363176,-0.962833,1.146566,1.259291,1
0.039045,-0.787975,0.184595,0.50965,0.03881,0.094024,0.004836,-0.247557,-0.224811,-0.619939,-0.147327,-0.056094,-1.281346,-1.530949,-0.889946,-0.403,1.795501,1.931443,1
-0.932481,0.022415,-0.70308,0.031641,1.052977,-0.557978,-0.686998,0.520535,-0.610593,-0.137701,-0.529555,-0.672984,0.43927,-0.195296,0.736615,-0.514967,-0.313537,-0.622733,2
1.739214,0.994884,1.135676,1.107161,0.165581,0.311358,0.816988,-0.887634,0.932534,0.757884,0.808245,0.7702,0.807973,-0.996688,0.126654,0.380766,0.822099,1.259291,1
-0.446718,0.184493,-0.449459,-1.073754,-0.848585,0.528691,-0.265882,0.264505,-0.224811,0.895666,-0.497703,-0.401326,-0.113785,0.606096,-1.296586,0.380766,-1.124705,-0.488303,3
0.767689,-0.301741,0.628433,0.838281,0.03881,0.311358,0.335713,-0.631603,0.16097,-0.344374,0.362311,0.277819,-0.66684,-1.130253,-0.076666,-0.403,0.984333,1.259291,1
-0.203837,-0.625897,-1.020107,-1.312759,-1.228898,-0.340644,-0.897556,1.160612,-0.996375,-0.344374,-0.911784,-0.933323,-0.421038,1.140357,0.126654,0.716665,-1.124705,-1.563746,3
-0.568159,-1.112132,-0.005621,-0.386617,-0.341502,-0.12331,-0.47644,0.264505,-0.610593,-1.308851,-0.306588,-0.503198,-1.158445,-0.328861,-1.093266,-1.298732,-0.313537,-0.488303,1
-0.203837,-1.27421,-0.449459,0.449899,1.052977,-0.557978,-0.44636,0.136489,-0.610593,-1.171068,-0.147327,-0.435283,-1.465698,-0.195296,-1.296586,-0.962833,1.471033,0.856,2
-1.296803,-0.463819,-0.70308,-0.506119,0.292352,-0.340644,-0.596759,0.520535,-0.610593,-0.413265,-0.529555,-0.616389,-0.513214,0.2054,-0.889946,-1.186766,-0.800238,-0.757164,2
-0.082396,0.346571,0.057784,-0.117737,-0.214731,-0.340644,-0.055324,-0.119542,-0.224811,-0.06881,0.266754,-0.129668,0.807973,0.071835,1.143255,-0.962833,-0.313537,-0.488303,0
1.496333,1.31904,1.008865,0.688903,-0.468273,0.528691,1.448663,-1.27168,1.318316,1.240122,1.254178,1.432367,0.50072,-0.195296,0.939935,1.276498,-0.151303,0.318279,0
1.739214,0.670727,1.325892,0.927908,0.03881,0.311358,1.117786,-1.143665,0.932534,0.48232,1.222325,1.104113,1.238127,-0.061731,-0.076666,0.380766,0.010931,0.318279,1
0.281926,0.508649,0.057784,0.24077,-0.341502,-0.12331,0.064995,-0.247557,0.16097,0.275646,0.203049,-0.010817,0.654347,-0.729557,1.753215,-1.410699,0.984333,0.72157,0
-0.082396,-0.301741,-0.259243,-0.207363,0.292352,-0.12331,-0.957716,0.904582,-0.996375,-0.206592,-1.039193,-0.899366,-0.482489,-1.263818,2.159855,-0.067101,2.282202,1.931443,3
0.646248,1.156962,1.389297,0.24077,-0.848585,0.311358,1.238104,-1.143665,1.318316,1.240122,0.967506,1.228623,1.238127,0.071835,-0.686626,-1.186766,-0.313537,-0.219442,0
1.982095,1.481118,1.262487,0.957783,0.292352,0.528691,1.328344,-1.27168,1.318316,1.584578,1.063063,1.296538,1.422479,0.071835,2.159855,0.380766,-0.151303,0.318279,1
-1.418243,-0.301741,-0.766486,2.421686,5.489955,10.09138,-0.897556,0.904582,-0.996375,-0.206592,1.349735,-0.85409,-0.08306,3.544533,-0.483306,-0.403,0.173164,0.452709,3
-0.203837,-1.598366,-1.52735,-0.984128,-0.468273,-0.557978,-1.408912,1.80069,-1.382157,-1.102177,-1.485126,-1.233279,-1.803676,-1.130253,-0.076666,0.492732,1.3088,0.990431,3
0.039045,0.670727,-0.005621,-0.954252,-0.721814,0.311358,-0.295962,0.264505,-0.224811,0.826775,-0.402146,-0.412645,0.347094,0.472531,0.736615,-0.626933,-0.962471,-0.488303,3
0.160485,-0.463819,0.882054,0.838281,0.419123,0.094024,0.275553,-0.503588,0.16097,-0.482157,0.330459,0.192926,-0.789741,-0.729557,-1.093266,1.836331,0.659865,0.58714,0
1.01057,1.481118,1.008865,0.957783,-0.08796,-0.557978,1.6893,-1.527711,1.704098,1.171231,1.82752,1.845514,1.729732,0.873227,0.533295,0.156833,-0.151303,-1.160455,2
0.767689,1.481118,1.262487,1.107161,0.419123,0.311358,0.877148,-1.015649,0.932534,1.10234,1.126768,0.832455,2.006259,-0.061731,-0.483306,-0.179067,-0.313537,0.049418,1
1.374892,0.022415,1.135676,0.77853,-0.08796,0.311358,0.877148,-1.015649,0.932534,0.068973,0.808245,0.826795,0.347094,-0.729557,0.329975,-0.850866,0.497632,0.58714,1
1.617773,1.31904,1.642919,1.256539,0.165581,0.528691,1.508822,-1.27168,1.704098,1.377905,1.254178,1.494622,0.715797,-0.462426,0.736615,0.940598,0.173164,0.990431,1
0.039045,-0.139663,-0.766486,0.50965,1.306519,-0.12331,-0.47644,0.136489,-0.610593,-0.275483,-0.561407,-0.446602,0.101292,-0.729557,0.126654,-1.186766,1.633267,1.393722,2
0.767689,1.156962,1.706324,1.674797,0.799435,0.311358,1.599061,-1.399696,1.704098,1.171231,1.668259,1.64743,0.992325,0.071835,0.126654,1.724364,-0.151303,0.452709,0
0.403367,-0.625897,0.374811,0.449899,-0.341502,0.094024,0.185314,-0.375572,0.16097,-0.551048,0.107492,0.108033,-0.851192,-1.263818,-1.093266,-0.850866,1.146566,1.259291,1
0.281926,0.184493,-0.512864,0.987659,1.56006,-0.775311,-0.175643,-0.247557,-0.224811,0.068973,-0.115474,-0.180604,0.50072,-0.328861,0.126654,-0.514967,1.146566,0.58714,2
1.253451,1.156962,1.76973,0.091392,-1.102127,0.311358,1.508822,-1.399696,1.704098,1.240122,1.477144,1.534239,1.330303,0.2054,0.736615,1.724364,-0.151303,0.318279,0
1.253451,1.31904,1.199081,0.898032,0.419123,0.528691,1.328344,-1.27168,1.318316,1.377905,0.871949,1.285219,1.422479,-0.061731,1.143255,-0.067101,-0.313537,0.318279,1
-0.325277,-1.112132,-0.386053,0.091392,-0.08796,-0.12331,-0.055324,-0.119542,-0.224811,-0.964395,0.234902,-0.140987,-0.912642,-0.195296,-1.296586,1.724364,0.010931,0.318279,0
1.374892,1.481118,1.642919,1.943677,1.052977,0.746025,1.388503,-1.27168,1.318316,1.377905,1.190473,1.39841,1.637556,-0.595992,-0.483306,1.052565,0.010931,0.72157,1
0.039045,0.022415,0.184595,-0.177488,0.799435,0.311358,-0.356121,0.39252,-0.224811,0.551211,-0.59326,-0.469241,0.039841,0.071835,2.159855,-0.179067,-0.313537,-0.085012,3
1.374892,0.184493,1.135676,0.77853,-0.08796,0.094024,0.726749,-0.887634,0.546752,0.137864,0.585278,0.662669,-0.421038,-0.996688,-0.279986,-0.403,0.822099,0.856,0
0.039045,0.022415,0.184595,-0.267114,0.165581,0.311358,-0.326042,0.264505,-0.224811,0.620102,-0.46585,-0.412645,-0.390313,-0.595992,-1.093266,-0.7389,0.010931,0.452709,3
-0.325277,-1.27421,-0.386053,-0.924376,-0.848585,-0.12331,-1.108115,1.288628,-0.996375,-0.895504,-1.007341,-1.040855,-1.557873,-0.462426,-1.296586,-0.067101,0.335398,-0.488303,3
1.01057,0.508649,1.452703,1.346166,0.292352,0.311358,0.967387,-1.015649,0.932534,0.275646,0.808245,0.906029,0.101292,-1.130253,-1.296586,1.388464,0.497632,1.124861,1
0.281926,-0.139663,-0.893296,0.629152,1.052977,-0.340644,-0.416281,0.008474,-0.610593,-0.206592,-0.306588,-0.384347,-0.267412,-0.729557,-0.279986,-0.626933,2.119968,1.393722,2
-1.053921,-1.436288,-0.639675,-1.253008,-0.721814,-0.340644,-1.258513,1.672674,-0.996375,-1.584415,-1.421421,-1.171024,-1.588599,-0.328861,-0.686626,1.948297,-0.800238,-0.219442,0
1.132011,0.508649,0.882054,1.883926,1.179748,0.311358,1.087706,-1.143665,0.932534,0.344537,1.190473,1.092794,0.685072,-0.195296,-0.889946,0.268799,-0.151303,0.049418,0
0.889129,1.643196,1.579513,0.927908,-0.08796,0.528691,1.6893,-1.399696,1.704098,2.066816,1.254178,1.64177,0.900149,0.2054,0.329975,2.50813,-0.313537,0.72157,0
1.132011,1.156962,1.325892,0.031641,-1.228898,-0.340644,2.020177,-1.655726,2.08988,0.826775,2.082339,2.128491,2.313512,1.273923,-0.686626,1.164531,-0.962471,-1.563746,2
-1.053921,0.022415,-0.576269,-0.057985,0.926206,-0.12331,-0.777237,0.648551,-0.996375,0.000081,-0.497703,-0.752218,0.039841,-0.195296,-0.889946,-1.410699,0.173164,0.452709,3
2.467858,1.967352,1.262487,0.360272,-1.228898,-0.557978,2.651852,-1.911757,2.861444,1.446796,3.133468,2.988742,2.65149,1.674618,-0.889946,0.940598,-1.124705,-1.563746,2
-0.689599,-0.787975,-1.717566,-1.64139,-1.102127,-0.340644,-1.108115,1.544659,-0.996375,-0.619939,-1.485126,-1.080472,-0.513214,1.941749,-1.296586,-0.626933,-2.098107,-1.698176,3
-0.932481,-1.27421,-0.322648,-0.745123,-0.975356,-0.340644,-0.44636,0.264505,-0.610593,-1.446633,-0.306588,-0.497538,-0.912642,-0.195296,1.549895,0.044866,-0.47577,-0.622733,0
1.01057,0.994884,1.389297,1.435792,0.672665,0.311358,1.057626,-1.143665,0.932534,0.964558,0.999359,1.02488,0.623621,-0.595992,-0.686626,0.716665,-0.151303,0.183849,1
1.374892,0.994884,0.691838,-0.267114,-1.355668,-0.340644,1.448663,-1.399696,1.318316,1.171231,1.636406,1.488962,1.02305,1.140357,0.533295,1.388464,-0.151303,-1.026024,2
0.767689,0.832805,1.008865,1.04741,0.165581,-0.557978,1.478742,-1.399696,1.318316,0.551211,1.381587,1.579515,1.176677,0.606096,0.329975,-0.626933,0.010931,-0.891594,2
0.281926,-0.139663,0.184595,-0.087861,0.545894,0.311358,-0.416281,0.264505,-0.610593,0.137864,-0.688817,-0.48056,-0.482489,-0.729557,-0.686626,-0.291034,0.497632,0.856,3
1.860655,1.156962,1.389297,0.898032,-0.214731,0.746025,1.388503,-1.27168,1.318316,0.964558,0.999359,1.421048,1.145951,-0.729557,0.939935,-0.626933,0.010931,0.452709,1
-0.81104,-0.950053,-0.512864,-0.117737,0.545894,-0.557978,-0.717078,0.520535,-0.610593,-0.964395,-0.497703,-0.689963,-1.096994,-0.328861,-0.686626,0.940598,0.984333,0.58714,2
-0.446718,-0.625897,-0.259243,-0.715248,-0.848585,-0.340644,-0.927636,0.904582,-0.996375,-0.68883,-0.879931,-0.882387,-0.513214,-0.729557,-1.296586,-1.298732,0.497632,0.183849,0
0.524807,0.508649,1.199081,1.017535,0.419123,0.094024,0.847068,-1.015649,0.932534,0.275646,0.871949,0.815476,-0.021609,-0.595992,-0.889946,-0.850866,0.010931,0.183849,1
0.281926,0.184493,0.374811,0.151143,0.799435,0.311358,-0.416281,0.264505,-0.610593,0.000081,-0.497703,-0.486219,0.224193,-0.462426,1.549895,0.268799,0.822099,0.856,3
-1.053921,-0.301741,-0.829891,-0.83475,0.03881,-0.340644,-0.50652,0.39252,-0.610593,-0.206592,-0.338441,-0.559793,0.132017,1.541053,-1.093266,-0.962833,-1.286939,-1.563746,2
-0.325277,-0.463819,-1.020107,-0.804874,-0.468273,0.094024,-1.047955,1.160612,-0.996375,-0.413265,-0.816226,-0.97294,-0.328862,-0.462426,-0.076666,-0.850866,0.335398,0.183849,3
-1.661125,-0.301741,-0.893296,-1.37251,-1.102127,-0.340644,-0.566679,0.648551,-0.610593,-0.06881,-0.625112,-0.639027,0.039841,1.140357,0.126654,0.156833,-1.611406,-1.563746,2
-0.082396,0.184493,0.184595,0.001766,0.545894,0.094024,-0.5366,0.39252,-0.610593,-0.06881,-0.625112,-0.571112,0.132017,-0.729557,-1.296586,-0.962833,0.984333,1.124861,3
-0.082396,0.994884,0.501622,1.196788,0.926206,-0.12331,0.425952,-0.631603,0.546752,0.551211,0.712687,0.374032,1.699006,-0.328861,-0.076666,-1.298732,0.010931,0.049418,1
0.281926,-0.787975,-0.259243,0.031641,-0.468273,-0.340644,0.155234,-0.375572,0.16097,-0.619939,0.266754,0.085395,-0.451763,-0.595992,-0.686626,1.836331,0.335398,0.58714,1
-1.053921,-1.436288,-1.971188,-1.611514,-0.721814,-0.775311,-1.499151,2.05672,-1.382157,-1.653306,-1.580683,-1.318173,-1.465698,1.140357,1.346575,-0.850866,-1.286939,-1.563746,3
0.767689,-1.436288,-0.576269,0.898032,1.433289,-0.557978,-0.205723,-0.119542,-0.224811,-1.446633,0.011935,-0.220221,-1.527148,-0.061731,-0.076666,0.716665,1.795501,1.124861,2
-0.325277,-1.436288,-0.639675,-0.207363,-0.214731,-0.12331,-0.566679,0.39252,-0.610593,-1.033286,-0.720669,-0.59941,-1.650049,-1.263818,-0.889946,1.052565,1.146566,1.259291,1
-0.325277,-0.625897,-1.146918,-0.625621,-0.08796,-0.12331,-1.198354,1.288628,-0.996375,-0.413265,-0.879931,-1.080472,-0.66684,-0.595992,-0.076666,-0.067101,0.822099,0.72157,3
-0.932481,-0.950053,-1.52735,-1.312759,-0.848585,-0.775311,-1.559311,2.05672,-1.382157,-0.964395,-1.548831,-1.335151,-0.820467,-0.462426,0.126654,-0.7389,0.173164,-0.219442,3
0.160485,1.31904,0.818649,0.987659,0.419123,0.311358,0.726749,-0.887634,0.546752,0.826775,0.999359,0.673988,1.914083,-0.195296,-0.686626,-1.186766,-0.151303,0.049418,1
-0.325277,-0.301741,-0.639675,-0.804874,-0.721814,-0.340644,-0.596759,0.520535,-0.610593,-0.551048,-0.656965,-0.639027,-0.298137,-0.061731,1.346575,1.164531,-0.47577,-0.622733,1
-1.539684,0.022415,-0.893296,-0.954252,-0.214731,-0.340644,-0.50652,0.520535,-0.610593,0.206755,-0.688817,-0.60507,0.132017,1.140357,-0.686626,0.044866,-1.611406,-1.698176,2
0.039045,0.832805,0.12119,-0.924376,-0.595044,0.311358,-0.386201,0.39252,-0.224811,1.515687,-0.561407,-0.503198,0.377819,0.606096,-0.279986,-0.7389,-1.124705,-0.622733,3
1.617773,0.022415,0.628433,0.838281,0.03881,0.311358,0.57635,-0.759619,0.546752,0.000081,0.426016,0.487223,-0.482489,-1.130253,1.143255,0.828632,0.984333,0.990431,0
2.589299,0.994884,1.135676,0.957783,-0.214731,0.746025,0.816988,-0.887634,0.932534,0.964558,0.585278,0.753221,0.285643,-1.397384,3.176456,-1.298732,1.471033,1.662582,1
-0.446718,-0.139663,-0.829891,-0.506119,0.292352,-0.340644,-1.017875,1.032597,-0.996375,-0.206592,-0.752522,-0.950302,-0.390313,0.338965,-0.686626,-1.186766,-0.313537,-0.622733,3
1.01057,1.156962,1.008865,1.674797,1.179748,0.311358,1.358423,-1.27168,1.318316,1.10234,1.254178,1.370112,0.746523,-0.195296,-1.296586,0.380766,-0.313537,0.049418,0
1.132011,1.31904,1.516108,0.091392,-0.848585,0.311358,1.298264,-1.143665,1.318316,1.377905,0.999359,1.245602,1.483929,0.071835,1.956535,1.276498,-0.313537,0.183849,1
-1.175362,-0.301741,-0.766486,-1.37251,-0.975356,-0.12331,-0.5366,0.520535,-0.610593,-0.137701,-0.497703,-0.610729,0.039841,1.140357,-1.093266,-0.067101,-1.286939,-1.563746,2
0.524807,-1.112132,-0.259243,0.659028,0.419123,-0.12331,0.004836,-0.247557,-0.224811,-0.826612,0.266754,-0.056094,-1.035544,-0.729557,0.533295,0.828632,0.497632,0.452709,1
-0.689599,-0.950053,-0.766486,-0.087861,0.545894,-0.340644,-0.626839,0.39252,-0.610593,-0.964395,-0.688817,-0.610729,-0.974093,-0.462426,-0.279986,0.044866,0.659865,0.72157,2
-0.325277,0.184493,1.199081,0.898032,0.419123,0.094024,0.816988,-0.887634,0.932534,-0.137701,0.967506,0.758881,0.746523,0.071835,-0.279986,-0.514967,-0.47577,-0.219442,0
-0.325277,-1.436288,0.057784,-0.207363,-0.08796,-0.12331,-0.807317,0.776566,-0.610593,-1.377742,-0.816226,-0.803154,-1.158445,-1.263818,-1.296586,2.060264,0.659865,0.58714,1
-1.661125,-0.139663,-0.893296,-1.462136,-1.102127,-0.12331,-0.5366,0.520535,-0.610593,-0.137701,-0.59326,-0.60507,0.469995,1.006792,-0.483306,0.380766,-1.449172,-1.429315,2
0.403367,0.508649,1.452703,1.286415,0.292352,0.528691,0.967387,-1.015649,0.932534,0.48232,0.74454,0.917348,-0.390313,-1.130253,-0.889946,-0.626933,0.659865,0.856,0
-0.203837,1.156962,0.691838,1.04741,0.672665,0.094024,0.60643,-0.759619,0.546752,0.895666,0.808245,0.543818,2.006259,-0.061731,-0.889946,-0.850866,-0.151303,-0.085012,0
-0.81104,-0.463819,-0.766486,-0.894501,-0.341502,-0.340644,-0.596759,0.520535,-0.610593,-0.413265,-0.370293,-0.639027,-0.574664,0.739661,-0.076666,-0.403,-0.638004,-1.026024,2
0.039045,-1.27421,-0.639675,-0.685372,-0.214731,0.094024,-1.078035,1.160612,-0.996375,-0.895504,-0.879931,-1.006897,-1.434972,-0.462426,-0.889946,-0.626933,0.497632,-0.085012,3
0.403367,-1.112132,-0.449459,0.569401,0.799435,-0.557978,0.064995,-0.503588,-0.224811,-1.308851,0.330459,0.057097,-1.158445,0.2054,-0.889946,-0.7389,1.3088,0.452709,2
0.281926,0.022415,1.199081,0.957783,0.545894,0.094024,0.696669,-0.887634,0.546752,-0.344374,0.935654,0.634371,0.623621,0.071835,-0.686626,0.716665,0.010931,0.183849,1
1.496333,1.31904,1.008865,-0.446368,-1.862752,-0.992645,2.050257,-1.655726,2.08988,1.10234,2.369011,2.253001,1.453204,1.273923,-0.483306,0.492732,-0.638004,-1.563746,2
2.103536,0.832805,1.325892,0.898032,-0.214731,0.528691,1.268184,-1.27168,1.318316,0.551211,1.094916,1.262581,0.408545,-0.595992,0.533295,-0.403,0.173164,0.58714,1
0.281926,-0.950053,-1.146918,-1.731016,-1.735981,-0.12331,-1.047955,1.416643,-0.996375,-0.482157,-0.911784,-1.029536,-1.096994,1.006792,0.126654,0.828632,-0.962471,-1.563746,3
1.860655,0.346571,0.882054,1.107161,0.292352,0.094024,0.877148,-1.015649,0.932534,0.137864,0.967506,0.826795,0.50072,-0.328861,-0.483306,0.044866,0.173164,0.318279,1
-0.689599,-0.463819,-1.146918,-0.535994,0.03881,-0.12331,-1.168274,1.288628,-0.996375,-0.413265,-1.230307,-1.057833,-0.421038,-1.263818,-0.686626,-1.186766,2.282202,1.931443,3
-0.81104,-0.139663,1.008865,1.256539,1.052977,0.311358,0.60643,-0.759619,0.546752,-0.482157,0.808245,0.538159,0.101292,-0.195296,-0.889946,0.940598,-0.313537,-0.219442,0
1.617773,1.481118,0.882054,0.957783,0.03881,0.746025,1.478742,-1.27168,1.318316,1.515687,1.031211,1.438026,1.299578,-0.195296,-0.889946,0.940598,-0.313537,0.318279,1
-0.81104,-1.27421,-1.907782,-1.581639,-0.975356,-0.557978,-1.61947,2.184736,-1.382157,-1.515524,-1.708093,-1.380428,-0.943368,0.2054,0.939935,1.052565,-0.47577,-0.757164,3
-1.053921,-0.301741,-1.020107,-1.37251,-0.721814,-0.557978,-0.626839,0.648551,-0.610593,-0.206592,-0.720669,-0.684303,-0.113785,1.674618,-0.076666,-0.179067,-1.611406,-1.832606,2
1.617773,1.643196,1.325892,1.31629,0.799435,0.528691,1.508822,-1.399696,1.704098,1.653469,1.031211,1.52292,1.268852,-0.328861,0.736615,-0.626933,-0.313537,0.183849,1
-0.082396,-1.27421,-0.766486,-1.282883,-1.228898,0.094024,-1.258513,1.544659,-0.996375,-0.757721,-1.039193,-1.142727,-1.7115,-0.195296,-0.889946,0.044866,0.335398,-0.757164,3
2.589299,1.156962,1.135676,1.017535,0.03881,0.311358,1.448663,-1.27168,1.318316,1.171231,1.28603,1.455005,1.207402,-0.061731,1.549895,-0.962833,-0.151303,0.183849,1
-0.446718,-0.950053,0.184595,-0.267114,-0.341502,-0.340644,-0.175643,0.008474,-0.224811,-1.171068,0.011935,-0.248518,-0.513214,-0.195296,0.126654,0.044866,-0.47577,-0.488303,1
